Name,Position,player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa
Marquise Goodwin,WR,30068,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,-1.0,0,0.0,0.0,0.0,-1.24175866559381,0,20,40,313.0,1,1.0,0.0,475.0,83.0,12.0,11.8744864799275,0,8.65510862945454,1.36857382359515,1.73859086433109,3.26987434042448,0.0,14,0.0932400932400932,0.128343690894353,0.0674248578391552,0.242535092575622,0.108042802899551,0.0909090909090909,0.0821917808219178,0.0828025477707006,0.0994759469043211,0.104616060501459,0.72960372960373
Kenny Stills,WR,30085,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,0.0,0.0,-0.475137180881575,0,6,23,68.0,1,0.0,0.0,421.0,10.0,4.0,-9.39854150352767,0,1.70376213592233,0.757337361148337,1.52495359729904,2.20347355983183,0.0,7,0.106481481481481,0.240846681922197,0.0122399020807834,0.35239956775998,0.0440129449838188,0.0833333333333333,0.0533333333333333,0.0574712643678161,0.063673139158576,0.0518770226537217,0.314814814814815
Ryan Griffin,TE,30108,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,27,42,261.0,2,1.0,0.0,223.0,149.0,14.0,3.00338599707201,0,25.0346021034408,1.1966846462153,0.939641483687377,2.45277600790411,0.0,14,0.0795454545454545,0.0575335397316821,0.0844192634560906,0.165345013603528,0.0738122171945701,0.117647058823529,0.0818713450292398,0.0851063829787234,0.0957296380090498,0.082579185520362,0.494318181818182
Demetrius Harris,TE,30155,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,6,10.0,0,0.0,0.0,22.0,13.0,0.0,-5.84633715491509,0,0.0,0.252724358974359,0.0436957093972098,0.409673535039585,0.0,3,0.0666666666666667,0.0371621621621622,0.0343915343915344,0.12972972972973,0.015220700152207,0.0,0.0,0.0,0.0076103500761035,0.0121765601217656,0.111111111111111
Jack Doyle,TE,30181,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,29,43,302.0,3,0.0,0.0,291.0,125.0,18.0,11.7299665406649,1,12.5000913788407,1.42905096011876,1.3056820626142,3.05755388400808,0.0,15,0.092274678111588,0.0795516675779114,0.0822909809084924,0.202053351229711,0.0939346811819596,0.125,0.12,0.120689655172414,0.10946734059098,0.100147744945568,0.648068669527897
Keenan Allen,WR,30279,2021,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,14.0,0.0,0.0,-0.493455561692826,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,106,157,1138.0,6,1.0,0.0,1310.0,337.0,66.0,31.6481602111859,0,14.9165805213857,4.1103026467415,4.85571849717269,9.56445691813314,0.0,16,0.244167962674961,0.2699361219864,0.148523578669017,0.582200841601562,0.240135049588521,0.171428571428571,0.273858921161826,0.260869565217391,0.205781810508546,0.226393753956531,1.76982892690513
Rex Burkhead,RB,30288,2021,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,7.0,0.0,0.0,-0.493120650062338,0,0.0,122,427.0,3,1.0,0.0,30.0,-5.23546433079173,0,25,32,186.0,0,0.0,0.0,50.0,141.0,9.0,3.53926218789349,0,20.4354978354978,1.01213573463573,0.189864700470956,1.65110889228327,0.0,14,0.0701754385964912,0.015124016938899,0.102844638949672,0.117362371445856,0.0629228687415426,0.0,0.0661764705882353,0.0592105263157895,0.0314614343707713,0.0503382949932341,0.407894736842105
Robert Woods,WR,30431,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,8,46.0,1,0.0,0.0,1.0,1.93969120731344,0,45,69,556.0,4,0.0,0.0,563.0,198.0,34.0,29.5653176619376,1,9.41497256872314,1.95890715157015,1.91222994745699,4.27692169057512,0.0,9,0.212307692307692,0.207902511078287,0.156398104265403,0.484783547324168,0.20028818443804,0.173913043478261,0.248175182481752,0.2375,0.187100613958151,0.195013156246084,1.71076923076923
Giovani Bernard,RB,30456,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,8,58.0,0,0.0,0.0,3.0,1.72331350087188,0,23,29,123.0,3,1.0,0.0,30.0,134.0,8.0,-2.62022576255623,0,17.2505266663161,0.656947497986602,0.113512851157111,1.06488024278988,0.0,10,0.0659090909090909,0.00877963125548727,0.0814589665653495,0.105887341368026,0.0367932994316482,0.0909090909090909,0.0454545454545455,0.0526315789473684,0.0638511951703696,0.0476164577271368,0.279545454545455
Kenjon Barner,RB,30465,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,4,0.0,0,0.0,0.0,0.0,-2.19820875494042,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Le'Veon Bell,RB,30496,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,39,101.0,2,0.0,0.0,9.0,-7.83692508338232,1,5,7,30.0,1,0.0,0.0,5.0,26.0,3.0,3.35769180872012,0,5.5,0.164892195645909,0.00837225068131027,0.253198868945781,0.0,8,0.0225806451612903,0.00171939477303989,0.0288888888888889,0.0352464835603674,0.0133274100399822,0.0714285714285714,0.0265486725663717,0.031496062992126,0.0423779907342768,0.0249476423177001,0.0967741935483871
Travis Kelce,TE,30506,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,3.0,1,0.0,0.0,1.0,0.345061281172093,0,92,134,1125.0,9,1.0,1.0,994.0,564.0,62.0,50.8031916963652,0,20.2781089659251,3.54112747508334,3.63095392219901,7.85335895816432,0.0,16,0.207751937984496,0.211174845974081,0.218013142636258,0.480567783756009,0.240435990596281,0.264705882352941,0.247011952191235,0.249122807017544,0.252570936474611,0.245289968947613,1.74418604651163
Latavius Murray,RB,30513,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,119,501.0,6,0.0,0.0,36.0,-6.84285256232816,0,10,13,75.0,0,0.0,0.0,1.0,71.0,2.0,-0.533061674388591,0,11.3571428571429,0.357401229494253,-0.00773085450091427,0.530690246090739,0.0,14,0.0268041237113402,0.000248570718369376,0.052014652014652,0.0404050421417058,0.021632535333141,0.0,0.0117647058823529,0.010752688172043,0.0108162676665705,0.0173060282665128,0.154639175257732
Mike Glennon,QB,30520,2021,REG,90,167,790.0,4,10.0,9.0,68.0,5,3,1210.0,415.0,43.0,-80.8409634291941,0,3.79553614619749,7,33.0,1,1.0,0.0,2.0,-3.70725087780168,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tavon Austin,WR,30525,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,3,21.0,0,0.0,0.0,1.0,1.6055196543457,0,24,37,213.0,1,0.0,0.0,315.0,59.0,11.0,-9.40374816703216,0,11.1625285933827,1.1464281104525,1.17578812604704,2.54269385391168,0.0,11,0.0946291560102302,0.107508532423208,0.0518453427065026,0.227950559953912,0.086269744835966,0.2,0.0873015873015873,0.0916030534351145,0.143134872417983,0.109015795868773,0.544757033248082
DeAndre Hopkins,WR,30564,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,42,64,572.0,8,0.0,0.0,788.0,140.0,32.0,42.3779696961469,0,8.9259504101387,2.03436682793251,3.32274459683717,5.37747145968478,0.0,10,0.2,0.297134238310709,0.110410094637224,0.537707390648567,0.205607476635514,0.421052631578947,0.253968253968254,0.275862068965517,0.313330054107231,0.248696507624201,1.7875
Geno Smith,QB,30565,2021,REG,65,95,702.0,5,1.0,13.0,117.0,1,1,664.0,360.0,31.0,-1.23674028156646,0,4.74189948125369,9,42.0,1,0.0,0.0,3.0,3.66690281714546,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,RB,30578,2021,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,18.0,0.0,0.0,-0.529232180328108,0,0.0,153,618.0,6,1.0,0.0,29.0,-15.9688926553063,0,52,69,548.0,5,0.0,0.0,214.0,385.0,26.0,18.8621836754725,0,-4.76572316572316,2.04551009026815,0.74366223374993,3.58882869902718,0.0,16,0.127541589648799,0.0542733958914532,0.230538922155689,0.23473110118636,0.143118307652128,0.25,0.137566137566138,0.148325358851675,0.196559153826064,0.164494646121703,1.01293900184843
Willie Snead,WR,30663,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,8,38.0,0,0.0,0.0,67.0,12.0,3.0,-4.78285138972569,0,4.54545454545454,0.242822519848382,0.252602556003227,0.541055568974832,0.0,7,0.0307692307692308,0.0296067167476801,0.0148514851485149,0.0698392195519902,0.0201271186440678,0.0,0.0394736842105263,0.0352941176470588,0.0100635593220339,0.0161016949152542,0.146153846153846
Albert Wilson,WR,30669,2021,REG,0,1,0.0,0,0.0,1.0,1.0,0,0,5.0,0.0,0.0,-2.05353292950895,0,0.0,4,17.0,0,0.0,0.0,1.0,-0.712680795113556,0,25,39,213.0,0,0.0,0.0,210.0,143.0,10.0,-5.40065205995903,0,10.888558526859,1.10645037267955,0.764548796595267,2.19485971663601,0.0,10,0.10803324099723,0.0801832760595647,0.138834951456311,0.226196482343497,0.0873666940114848,0.0,0.08,0.072463768115942,0.0436833470057424,0.0698933552091879,0.590027700831025
Damien Williams,RB,30874,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,40,164.0,2,0.0,0.0,11.0,-1.32140011723331,0,16,23,103.0,1,0.0,0.0,41.0,109.0,3.0,-5.5267005378264,0,-20.2088744588745,0.782731445568155,0.170252392765242,1.2932738432879,0.0,10,0.073482428115016,0.017664799655321,0.110435663627153,0.124355481896781,0.0517327975891512,0.125,0.0294117647058824,0.0363636363636364,0.0883663987945756,0.0663862380713209,0.329073482428115
Keith Smith,RB,30968,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,9,31.0,0,0.0,0.0,3.0,-3.49744484253461,0,9,10,56.0,0,0.0,0.0,21.0,38.0,3.0,1.68763834959827,0,11.3,0.298328150344279,0.112441079716255,0.526200981317797,0.0,9,0.0305810397553517,0.00898203592814371,0.0441347270615563,0.0530571883755425,0.0269879518072289,0.0,0.029126213592233,0.0265486725663717,0.0134939759036145,0.0215903614457831,0.171253822629969
Carlos Hyde,RB,31045,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,72,253.0,1,2.0,2.0,14.0,-25.0420960174233,0,12,21,65.0,0,0.0,0.0,31.0,75.0,1.0,-6.56934520666255,0,-23.5692307692308,0.541494396006591,0.117992562129351,0.894836387500432,0.0,11,0.0521091811414392,0.00962434026699783,0.0683682771194166,0.0858632439257571,0.0289532293986637,0.0,0.00934579439252336,0.00869565217391304,0.0144766146993318,0.023162583518931,0.161290322580645
John Brown,WR,31051,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0,0.0,0.0,93.0,0.0,0.0,-5.6706744490657,0,0.0,0.0973069105691057,0.432881236349508,0.448977231298314,0.0,3,0.03,0.12109375,0.0,0.141875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James White,RB,31062,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,10,38.0,1,0.0,0.0,4.0,1.7429701408837,0,12,14,94.0,0,0.0,0.0,51.0,70.0,5.0,3.37952487611959,0,-20.8103448275862,0.418104083738759,0.151536405259498,0.733231609289786,0.0,3,0.116666666666667,0.050395256916996,0.216049382716049,0.215316205533597,0.127544097693351,0.0,0.151515151515152,0.142857142857143,0.0637720488466757,0.102035278154681,0.783333333333333
Chris Boswell,PK,31136,2021,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,10.0,0.0,0.0,-3.00748456368456,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odell Beckham,WR,31235,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,14.0,0,0.0,0.0,1.0,0.465976511593908,0,44,82,537.0,5,0.0,0.0,1092.0,151.0,27.0,9.27847854604483,0,7.5706078729778,2.48964392409192,3.71418964512537,6.33439863772564,0.0,14,0.173361522198731,0.266081871345029,0.0965473145780051,0.472907780374121,0.154000573558933,0.208333333333333,0.166666666666667,0.172043010752688,0.181166953446133,0.164867125513813,1.13530655391121
Brandin Cooks,WR,31236,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,21.0,0,0.0,0.0,1.0,0.830158571247011,0,90,134,1037.0,6,0.0,0.0,1423.0,344.0,45.0,24.5010573853863,0,12.6734160503674,4.35361048534085,6.38571093861258,11.0004133850401,0.0,16,0.258188824662813,0.375659978880676,0.214196762141968,0.68781122009876,0.307168246445498,0.315789473684211,0.304054054054054,0.305389221556886,0.311478860064854,0.30889249189324,1.9980732177264
Teddy Bridgewater,QB,31237,2021,REG,285,426,3052.0,18,7.0,31.0,211.0,0,0,3424.0,1387.0,146.0,57.9555715532199,1,12.7927325081333,30,106.0,2,1.0,1.0,16.0,1.64563872903296,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan Thomas,TE,31260,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,18,25,196.0,3,1.0,1.0,244.0,72.0,10.0,4.57475950373919,0,5.18491701509083,0.818894830659536,1.19843486247615,2.06724664972261,0.0,5,0.16025641025641,0.237354085603113,0.123924268502582,0.430267883867106,0.177858439201452,0.375,0.192307692307692,0.216666666666667,0.276429219600726,0.217286751361162,1.25641025641026
Cameron Brate,TE,31273,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,30,57,245.0,4,0.0,0.0,434.0,81.0,15.0,-2.18515564264691,0,12.4385341754257,1.38408791721658,1.32694218187769,3.00499140313926,0.0,16,0.0837004405286344,0.0794144556267155,0.0337922403003755,0.189082225294324,0.0489608313349321,0.102564102564103,0.0597609561752988,0.0655172413793104,0.0757624669495173,0.0596814855807662,0.359765051395007
Derek Carr,QB,31280,2021,REG,428,626,4804.0,23,14.0,40.0,241.0,9,5,5084.0,2283.0,217.0,40.3015188207908,0,16.9153859427315,40,108.0,0,4.0,0.0,9.0,-4.12711846196233,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devonta Freeman,RB,31285,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,133,576.0,5,0.0,0.0,31.0,-2.96141238136372,0,34,42,190.0,1,0.0,0.0,41.0,178.0,9.0,1.16183870210079,0,-22.5635090399796,1.12681049011107,0.114056227061602,1.77005509410973,0.0,16,0.072289156626506,0.00819180819180819,0.110834371108344,0.114987181493206,0.0471230158730159,0.05,0.0454545454545455,0.0458715596330275,0.0485615079365079,0.0476984126984127,0.327022375215146
Diontae Spencer,WR,31319,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,4,-3.0,0,0.0,0.0,9.0,0.0,0.0,-3.41068106825696,0,0.0,0.137265122265122,0.0421294655165623,0.235388309259277,0.0,4,0.032,0.00827966881324747,0.0,0.054623735050598,-0.00340909090909091,0.0,0.0,0.0,-0.00170454545454545,-0.00272727272727273,-0.024
Sammy Watkins,WR,31325,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,27,49,394.0,1,1.0,1.0,638.0,99.0,17.0,-1.99723760129624,0,6.93963112613964,1.54383277506583,2.10947778117584,3.79238360942183,0.0,11,0.125964010282776,0.190618464296385,0.086918349429324,0.341440786861272,0.139617292700213,0.0833333333333333,0.130769230769231,0.126760563380282,0.111475313016773,0.128360500826837,1.01285347043702
Jimmy Garoppolo,QB,31345,2021,REG,301,441,3810.0,20,12.0,29.0,201.0,4,2,3306.0,1966.0,172.0,93.0748605427117,1,18.513674619696,38,51.0,3,5.0,1.0,15.0,3.30761890788966,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Palardy,PN,31363,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,0.0,0.0,3.45699646626599,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerick McKinnon,RB,31376,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,12,62.0,0,0.0,0.0,2.0,-1.93319299467839,0,13,20,107.0,1,0.0,0.0,-9.0,134.0,7.0,2.17584177589742,0,-8.88441558441558,0.460885093167702,-0.0486276564889881,0.657288280209261,0.0,7,0.0634920634920635,-0.0038281582305402,0.11065235342692,0.0921755686536631,0.0495829471733086,0.0666666666666667,0.0573770491803279,0.0583941605839416,0.0581248069199876,0.0529996910719802,0.33968253968254
Davante Adams,WR,31381,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,123,169,1553.0,11,0.0,0.0,1602.0,613.0,84.0,71.1137594352116,0,17.7335174437043,5.06882285172133,5.92283478005476,11.7492186236203,0.0,16,0.303956834532374,0.363512593601089,0.268388791593695,0.746745326679432,0.357669276830953,0.297297297297297,0.373333333333333,0.362595419847328,0.327483287064125,0.345594880924222,2.7931654676259
Jarvis Landry,WR,31382,2021,REG,0,0,0.0,0,0.0,1.0,1.0,1,1,0.0,0.0,0.0,-4.68811111891409,0,0.0,6,40.0,2,1.0,0.0,4.0,5.01308533344841,0,52,87,570.0,2,1.0,1.0,677.0,286.0,28.0,-13.1820960384178,0,14.6158888850721,2.93780122877297,2.9532314086189,6.47396382919268,0.0,12,0.239669421487603,0.238212526389866,0.230088495575221,0.550074153343298,0.225653206650831,0.133333333333333,0.227642276422764,0.217391304347826,0.179493269992082,0.207189231987332,1.5702479338843
Richard Rodgers,TE,31384,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,11.0,0,0.0,0.0,1.0,10.0,0.0,0.0663915522163734,0,11.0,0.0588235294117647,0.00454545454545455,0.0914171122994652,0.0,1,0.0588235294117647,0.00454545454545455,0.104166666666667,0.0918716577540107,0.0585106382978723,0.0,0.0,0.0,0.0292553191489362,0.0468085106382979,0.323529411764706
Eric Ebron,TE,31387,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,1.0,1,0.0,0.0,1.0,2.16808705875883,0,12,18,84.0,1,0.0,0.0,116.0,21.0,6.0,1.73737174464623,0,7.87767425810904,0.455786385207567,0.424545328675258,0.980861307884032,0.0,8,0.0547112462006079,0.0501513186338089,0.0205479452054795,0.122187924207959,0.0413793103448276,0.0909090909090909,0.0588235294117647,0.0619469026548673,0.0661442006269592,0.0512852664576803,0.25531914893617
Garrett Gilbert,QB,31395,2021,REG,20,31,194.0,0,0.0,2.0,20.0,1,0,197.0,97.0,8.0,-2.75039310650145,0,0.984771573604061,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
Mike Evans,WR,31408,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,10.0,0,0.0,0.0,1.0,0.637556722387671,0,74,114,1035.0,14,0.0,0.0,1504.0,239.0,56.0,65.6954516261744,0,12.3015565942566,2.67025310966092,4.27290826746936,6.99641545171993,0.0,16,0.162857142857143,0.26676126285917,0.0959839357429719,0.45769472457305,0.200931857891672,0.333333333333333,0.21455938697318,0.231023102310231,0.267132595612502,0.227412152980004,1.47857142857143
Allen Robinson,WR,31428,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,38,66,410.0,1,0.0,0.0,746.0,101.0,22.0,8.68141207246804,1,7.3372058283838,2.39573529320767,3.27589924979098,5.88673241466519,0.0,12,0.186440677966102,0.248915582248916,0.104446742502585,0.478793482748285,0.180299032541777,0.111111111111111,0.198198198198198,0.191666666666667,0.145705071826444,0.166461448255644,1.15819209039548
Chris Manhertz,TE,31484,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,9,71.0,1,0.0,0.0,68.0,26.0,4.0,3.16929947922472,0,11.3722222222222,0.272814416838807,0.218095516724853,0.561888486965607,0.0,8,0.0316901408450704,0.0281107895824721,0.0352781546811398,0.0700238429335833,0.0404558404558405,0.142857142857143,0.0493827160493827,0.0568181818181818,0.0916564916564916,0.0609361009361009,0.25
Jameis Winston,QB,31503,2021,REG,95,161,1170.0,14,3.0,11.0,69.0,2,1,1340.0,578.0,56.0,20.3691414520829,0,8.47325391570381,32,166.0,1,0.0,0.0,17.0,16.4339898455655,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Long,PN,31543,2021,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,10.0,0.0,0.0,-2.76716072531417,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amari Cooper,WR,31544,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,68,104,865.0,8,1.0,0.0,1142.0,235.0,45.0,48.5932658705184,0,13.0700749955616,2.76417568572025,3.85133192876222,6.84219587871392,0.0,15,0.186714542190305,0.258780874688421,0.119592875318066,0.487096513036194,0.197849954254346,0.210526315789474,0.203619909502262,0.204633204633205,0.20418813502191,0.200385226561371,1.55296229802513
Kevin White,WR,31545,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,5,38.0,0,0.0,0.0,158.0,9.0,1.0,-1.24805453536101,0,1.31034482758621,0.148214285714286,0.574734561982884,0.624635621959447,0.0,3,0.0454545454545455,0.192918192918193,0.024,0.222516372516373,0.0509383378016086,0.0,0.0277777777777778,0.024390243902439,0.0254691689008043,0.0407506702412869,0.345454545454545
DeVante Parker,WR,31547,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,40,73,515.0,2,0.0,0.0,856.0,104.0,29.0,24.0618967613669,0,5.70469470109139,2.19026168015188,3.28927251894359,5.58788328348834,0.0,9,0.229559748427673,0.358909853249476,0.147308781869688,0.63146750524109,0.293113261240751,0.25,0.302083333333333,0.298076923076923,0.271556630620376,0.284490608992601,1.61949685534591
Nelson Agholor,WR,31549,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,3,11.0,0,0.0,0.0,0.0,-0.501932865474373,0,37,64,473.0,3,0.0,0.0,914.0,104.0,23.0,3.63947347652511,0,9.48886496741304,2.21782233117759,3.72635590183936,5.93518262805394,0.0,14,0.141906873614191,0.252137931034483,0.0638820638820639,0.414570655248872,0.13422247446084,0.15,0.14375,0.144444444444444,0.14211123723042,0.137377979568672,1.04878048780488
Maxx Williams,TE,31558,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,16,17,193.0,1,0.0,0.0,90.0,125.0,9.0,15.0714742004056,0,7.59755808440019,0.533495725876558,0.363241133190269,1.05451238204802,0.0,5,0.103030303030303,0.0709779179810726,0.168236877523553,0.211327788930313,0.127645502645503,0.1,0.138461538461538,0.133333333333333,0.113822751322751,0.122116402116402,1.16969696969697
MyCole Pruitt,TE,31585,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,14,18,145.0,3,0.0,0.0,118.0,59.0,10.0,8.84313614782877,1,10.3640455840456,0.620548069655212,0.655977036781639,1.39000603022997,0.0,10,0.0578778135048231,0.0532250789354984,0.0518909410729991,0.129396783405633,0.0650515926424406,0.25,0.0900900900900901,0.105691056910569,0.15752579632122,0.102041274113952,0.466237942122186
